date,total_seedless_lb,mx_seedless_lb,colombia_seedless_lb,peru_seedless_lb,truck_seedless_lb,boat_seedless_lb,organic_seedless_lb,pharr_seedless_lb
2023-06-02,9906935,9467705,296670,142560,9411823,495112,0,7618656
2023-06-03,225927,225927,0,0,225927,0,0,0
2023-06-05,4951285,4717867,232580,0,4673259,278026,0,3407188
2023-06-06,3828792,3435007,292365,101420,3340182,488610,0,2323491
2023-06-07,7935751,7642654,245577,47520,7586772,348979,0,6083191
2023-06-08,12422873,12029669,393204,0,11904469,518404,0,8849427
2023-06-09,9662678,9229063,394015,39600,9181840,480838,0,7361150
2023-06-12,3187646,2932474,255172,0,2887601,300045,0,2098501
2023-06-13,4588052,3958199,581306,0,3915431,672621,0,2655399
2023-06-14,9787034,9592314,99574,95146,9274841,512193,0,7561739
2023-06-15,7834874,7451318,299736,33000,7360909,473965,0,5903296
2023-06-16,4667644,4619530,48114,0,4515868,151776,0,2777337
2023-06-20,3683853,3183933,389176,109039,3183933,499920,0,2260814
2023-06-21,5130728,4685671,401497,43560,4447695,683033,0,3846026
2023-06-22,7498878,7260789,238089,0,7260789,238089,0,5102247
2023-06-23,8293210,7947328,255462,39600,7688695,604515,0,6140019
2023-06-25,47520,47520,0,0,0,47520,0,0
2023-06-26,3999121,3662614,336507,0,3570432,428689,0,2545142
2023-06-27,3414308,2811581,546605,0,2763683,650625,0,1746953
2023-06-28,8338188,8243148,95040,0,8135733,202455,0,7423785
2023-06-29,9916144,9864004,52140,0,9602587,313557,0,6388344
2023-06-30,7628754,7580972,47782,0,7525090,103664,0,5938828
2023-07-02,47520,47520,0,0,0,47520,0,0
2023-07-03,3299299,2942646,356294,0,2613483,685816,0,1923382
2023-07-05,5901810,5336098,565712,0,5232696,669114,0,4536701
2023-07-06,9466590,9369790,96800,0,9369790,96800,0,6986140
2023-07-07,7079745,6821839,250329,0,6729931,349814,0,5185016
2023-07-10,3532281,3197500,334781,0,3151168,381113,0,2650466
2023-07-11,4098824,3565811,533013,0,3191637,907187,6582,2506856
2023-07-12,3917888,3655831,206694,0,3608311,309577,16060,3034299
2023-07-13,15239821,15145881,93940,0,14837120,402701,0,13005976
2023-07-14,6022793,5725188,297605,0,5637564,385229,0,4346393
2023-07-17,4437617,4282614,104183,0,4191006,246611,0,3017617
2023-07-18,4891243,3886074,963589,0,3689393,1201850,0,3106069
2023-07-19,10485009,10253375,231634,0,10205477,279532,0,8259613
2023-07-20,5753604,5193310,560294,0,4949180,804424,0,3240292
2023-07-21,3434572,2959101,475412,0,2959101,475471,101193,1836135
2023-07-22,53130,53130,0,0,53130,0,0,0
2023-07-23,106260,106260,0,0,0,106260,0,0
2023-07-24,2341276,2210467,53090,0,2118559,222717,0,1560514
2023-07-25,3054377,2718549,295531,0,2464951,589426,0,1959569
2023-07-26,12286727,11806893,382814,55440,11697124,589603,0,10349094
2023-07-27,6734631,6112405,622226,0,5868449,866182,26077,4489101
2023-07-28,3337007,2941052,395955,0,2941052,395955,0,1526375
2023-07-30,159390,159390,0,0,0,159390,0,0
2023-07-31,2817304,2371571,247073,0,2170085,647219,0,1643919
2023-08-01,4709882,3779739,930143,0,3670727,1039155,0,3092415
2023-08-02,10821465,10560391,261074,0,10412122,409343,100881,8597707
2023-08-03,6922252,6112744,809508,0,6025206,897046,9297,4867669
2023-08-04,3313596,3122303,191293,0,3086223,227373,0,2006387
2023-08-07,2248883,2043117,105450,0,1712924,535959,0,1175952
2023-08-08,3660155,3223789,387086,0,3169902,490253,0,2680405
2023-08-09,11115101,10910281,154000,0,10804021,311080,0,9250070
2023-08-10,8386344,7785653,600691,0,7583484,802860,0,6016847
2023-08-11,3581155,3230354,350711,0,3230354,350801,0,2160819
2023-08-14,2757682,2376219,381463,0,2376219,381463,0,1712903
2023-08-15,4488149,3827897,660252,0,3640546,847603,0,2948542
2023-08-16,7167292,6923572,194854,0,6629302,537990,0,5504778
2023-08-17,10050976,9342450,605130,53900,9342450,708526,0,8069931
2023-08-18,3666002,3161957,493804,0,3117649,548353,0,1578063
2023-08-21,2108990,1864281,186105,0,1818776,290214,0,1277055
2023-08-22,3930469,3304264,623061,0,3304264,626205,0,2545095
2023-08-23,9265082,9215802,49280,0,9215802,49280,0,7580561
2023-08-24,5566528,5357526,208912,0,5011270,555258,196900,4293589
2023-08-25,2941046,2389048,551998,0,2249840,691206,23967,1065770
2023-08-28,1591870,1331021,204782,0,1331021,260849,0,966323
2023-08-29,2381439,1711227,663113,0,1711227,670212,0,1296805
2023-08-30,9884912,9789872,95040,0,9443696,441216,0,8078255
2023-08-31,6743712,6404760,318877,0,6350873,392839,0,4809891
2023-09-01,3253190,2800528,452662,0,2800528,452662,83952,1938463
2023-09-05,2645500,2213379,432121,0,2169073,476427,0,1366821
2023-09-06,4775565,4559302,151048,0,4559302,216263,0,3627949
2023-09-07,11080496,10741540,288136,0,10340073,740423,0,7895052
2023-09-08,7167142,6916428,200481,0,6700146,466996,0,5098361
2023-09-11,3640249,3120729,511406,0,3120729,519520,0,2267760
2023-09-12,3237664,2467411,670593,48840,2467411,770253,0,1715587
2023-09-13,9408900,8982146,326731,0,8886350,522550,176264,7733417
2023-09-14,10916158,10518266,307366,0,10426168,489990,26136,8258820
2023-09-15,7412391,6838487,573424,0,6784600,627791,0,5490407
2023-09-18,3015458,2675803,151650,0,2408765,606693,0,1646145
2023-09-19,4172750,3456240,522166,0,3407730,765020,0,2379748
2023-09-20,9542580,9192844,298611,0,8951550,591030,75942,8134448
2023-09-21,7114264,6724338,309773,0,6679414,434850,0,5158815
2023-09-22,3517082,3155909,361173,0,3155909,361173,0,2090897
2023-09-25,2487036,2152207,0,0,1941051,545985,0,1216570
2023-09-26,3866444,3232463,479288,0,3082774,783670,0,2347577
2023-09-27,8747436,8356672,337031,0,8001191,746245,0,6935114
2023-09-28,6384265,5889417,402208,0,5889417,494848,0,4815911
2023-09-29,3963361,3528395,363893,0,3528395,434966,0,2486243
2023-10-02,2560129,2089556,318406,0,1852750,707379,0,1307373
2023-10-03,4272450,3454487,576251,0,3408155,864295,0,2924898
2023-10-04,7396454,7239770,57024,48840,7239770,156684,64792,5865012
2023-10-05,7001379,6505411,396455,0,6286700,714679,0,5135716
2023-10-06,4188459,3543289,589391,0,3543289,645170,0,2567610
2023-10-10,3448027,2621412,732552,0,2433483,1014544,0,1722457
2023-10-11,3641876,3260970,199254,0,3260970,379131,0,2682032
2023-10-12,8256441,8022627,233814,0,7836920,419521,0,5729798
2023-10-13,5203935,4777209,319418,0,4777209,426726,0,4005484
2023-10-16,2599399,2338616,256832,0,2245809,353590,0,1337605
2023-10-17,2502841,1693863,666090,0,1693863,808978,0,871811
2023-10-18,7519052,7160565,294479,0,6942714,576338,113839,6207807
2023-10-19,9611421,8918804,587443,0,8918804,692617,0,6849860
2023-10-20,5937676,5833339,104337,0,5833339,104337,0,4886563
2023-10-23,2522916,2139993,198845,48840,2139993,382923,0,1459436
2023-10-24,3404622,3109349,295273,0,3109349,295273,49280,2376826
2023-10-25,10322534,9804741,236164,0,9616731,705803,0,8140674
2023-10-26,8849455,8367727,444016,0,8143756,705699,0,6645609
2023-10-27,2988978,2305580,591315,48840,2305580,683398,0,1503045
2023-10-30,2600904,2245624,155584,0,2149822,451082,2402,1706414
2023-10-31,3567389,2846662,629755,0,2754754,812635,0,2471398
2023-11-01,8900474,8455713,391587,0,8368175,532299,0,6709414
2023-11-02,6410091,6113399,296692,0,6113399,296692,0,5173377
2023-11-03,3775815,3417821,314808,0,3283166,492649,0,2238767
2023-11-06,2236829,1991901,151536,0,1991901,244928,0,1626979
2023-11-07,4378582,3453359,731799,0,3356535,1022047,0,2416660
2023-11-08,7112370,6731105,330445,0,6731105,381265,0,5573189
2023-11-09,7544970,6791777,604179,0,6624302,920668,0,5619303
2023-11-13,3610519,3120214,387123,0,3120214,490305,0,2255578
2023-11-14,2400072,1567825,636687,0,1474718,925354,0,1101543
2023-11-15,4212281,4108804,0,102797,4108804,103477,0,3421011
2023-11-16,6158809,5722307,338233,0,5468345,690464,0,3902535
2023-11-17,4951893,4277005,511648,103180,4277005,674888,0,3092955
2023-11-20,2511581,1916742,452053,0,1824078,687503,0,1151965
2023-11-21,4245242,3458333,686424,0,3329589,915653,0,2881414
2023-11-22,12726338,12272689,195294,158277,12132579,593759,57132,9202294
2023-11-24,8812032,8206799,403907,103180,8206799,605233,0,6402294
2023-11-25,58573,0,58573,0,0,58573,0,0
2023-11-27,4272204,3695457,576747,0,3695457,576747,0,2994740
2023-11-28,3150370,2313364,582050,54589,1953113,1197257,0,1406644
2023-11-29,5964613,5518973,145730,205990,5518973,445625,0,4764635
2023-11-30,7050808,6347819,443877,55440,6399618,651190,0,5178543
2023-12-01,6021743,5379310,642433,0,5379310,642433,0,3793261
2023-12-04,3851578,3171769,582833,0,2997448,854130,0,2484507
2023-12-05,4379091,3429812,382835,413984,3289403,1089688,0,2913396
2023-12-06,9436354,8825693,140008,218680,8725421,710933,0,7220635
2023-12-07,6955571,6352363,448550,109316,6132247,823324,0,5074585
2023-12-08,3302118,2186526,1063791,0,2238327,1063791,0,1469264
2023-12-11,2606739,1945757,579267,0,1849955,756784,0,845194
2023-12-12,2811844,2087784,674780,0,2042578,769266,0,1659220
2023-12-13,8006804,7251656,278210,426118,7198856,807948,0,5912698
2023-12-14,6781655,6308175,424200,0,6136060,645595,0,5180335
2023-12-15,3799792,3120620,623732,55440,3120620,679172,0,2267417
2023-12-18,2554908,2002374,501732,0,2002374,552534,0,1476846
2023-12-19,4001061,3207634,685627,107800,3020525,980536,0,2436116
2023-12-20,3801128,3302295,135166,217602,3302295,498833,0,2950879
2023-12-21,7283201,6836550,341931,55440,6836550,446651,0,5715159
2023-12-22,5188725,3945676,1076729,166320,3806680,1382045,0,2728347
2023-12-26,3340008,2406729,882459,0,2128673,1211335,28908,1261922
2023-12-27,5718105,5351691,210566,155848,5351691,366414,25566,4594847
2023-12-28,8639631,7854079,316391,317262,7905878,733753,0,6443683
2023-12-29,8316234,7494954,659470,161810,7223912,1092322,0,5673578
2024-01-02,5185289,3660484,1413925,110880,3660484,1524805,0,3008151
2024-01-03,6516102,5961427,405832,47203,5961427,554675,0,4916777
2024-01-04,5100200,4729011,160521,159852,4588307,511893,0,3699760
2024-01-05,7938486,7340189,384677,213620,7340189,598297,0,5588622
2024-01-08,6548273,5703303,635530,110880,5703303,844970,0,4824409
2024-01-09,4058512,2583713,993773,330106,2308038,1750474,0,1493520
2024-01-10,5193124,4767736,320897,52470,4565803,627321,0,3987253
2024-01-11,5234391,4283151,623220,328020,3963944,1270447,0,3209034
2024-01-12,5009394,3764414,856900,388080,3708532,1300862,0,2436319
2024-01-13,47520,47520,0,0,47520,0,0,47520
2024-01-16,2545816,1643874,696022,104280,1643874,901942,0,1218067
2024-01-17,2889541,2575277,256624,57640,2357703,531838,0,1832020
2024-01-18,7831757,7152761,246696,432300,7096879,734878,0,5633591
2024-01-19,5915436,5522938,345040,0,5300544,614892,0,3703042
2024-01-22,4701401,3608403,760358,332640,3515895,1185506,0,2582047
2024-01-23,4048270,2998874,948196,101200,2998874,1049396,0,2311003
2024-01-24,7472269,7179211,293058,0,7179211,293058,0,6386527
2024-01-25,11799602,11217916,424216,105695,11003282,796269,0,8452071
2024-01-26,9392016,8365678,657490,220220,8177971,1214045,0,6753305
2024-01-27,20513,20513,0,0,20513,0,0,0
2024-01-29,3279160,2661337,460743,157080,2661337,617823,0,1776535
2024-01-30,4464433,2918365,1337244,208824,2870467,1593966,0,2339417
2024-01-31,7903218,7385195,192661,221760,7271529,631689,0,6157749
2024-02-01,6287980,4754078,995085,386540,4754078,1533902,0,3617639
2024-02-02,4435022,3135908,1146889,55440,3135908,1299114,0,2080848
2024-02-05,2575360,2050243,327051,149930,1958036,617324,0,1482253
2024-02-06,2839810,1660628,1028108,100254,1612727,1227083,0,937559
2024-02-07,8184763,7130888,417591,590942,6793831,1390932,0,6090428
2024-02-08,6643114,5315136,1005550,168520,5235839,1407275,0,4392967
2024-02-09,4763468,3364866,1145882,201960,3364866,1398602,0,1974732
2024-02-12,2310267,1976653,235267,97240,1864889,445378,0,1443207
2024-02-13,3209140,1844084,946681,314385,1751878,1457262,0,1101595
2024-02-14,7353145,6170598,305939,777557,6122697,1230448,0,5236869
2024-02-15,6178155,4776438,979097,371818,4776438,1401717,0,3967496
2024-02-16,4232337,3551824,365407,259105,3551824,680513,0,1954480
2024-02-19,214568,214568,0,0,214568,0,0,214568
2024-02-20,3733915,2272419,1242973,145090,1966366,1767464,0,1270115
2024-02-21,3678555,2992492,263428,422635,2899982,778573,0,1947589
2024-02-22,8983660,7757092,855428,320320,7728459,1255201,0,6030855
2024-02-23,7116980,6104048,785186,216370,5797995,1318985,0,4716742
2024-02-26,2979252,2284627,500312,194313,2284627,694625,0,1625796
2024-02-27,3658667,2204304,1303883,150480,2204304,1454363,0,1195267
2024-02-28,7691307,7286299,48897,356111,7286299,405008,107639,6714435
2024-02-29,9162237,7700005,1084008,327404,7476320,1685917,0,5842809
2024-03-01,8060439,7403967,552192,104280,7182599,877840,0,5976229
2024-03-04,3107718,2183273,680355,244090,2183273,924445,0,1817580
2024-03-05,3688813,2051184,1207778,379324,2051184,1637585,0,1444741
2024-03-06,7559309,6966532,379157,213620,6778579,780730,0,5732562
2024-03-07,7159930,5903100,1041230,164780,5858194,1301736,0,4752531
2024-03-08,2784860,2429843,307497,47520,2429843,355017,0,1174477
2024-03-09,43773,43773,0,0,43773,0,0,43773
2024-03-11,2151990,1694421,205559,252010,1509093,642897,0,1183885
2024-03-12,3825609,2047080,1319841,329208,2047080,1778528,0,1282958
2024-03-13,6999159,5430588,1021338,529030,5163649,1835510,0,4255676
2024-03-14,7696406,6433096,1160350,102960,6433096,1263310,0,5034568
2024-03-15,3387321,2265293,932087,158087,2173384,1213937,0,1289801
2024-03-18,2531773,1937746,289173,254034,1752418,779355,0,1022274
2024-03-19,3977050,2779728,893924,303398,2779728,1197322,0,2135164
2024-03-20,9017366,8297616,129754,535392,8025183,992183,0,6593712
2024-03-21,7136216,6163604,747974,217470,6163604,972612,0,5065807
2024-03-22,3304759,2377606,671953,205920,2284804,1019955,0,1401231
2024-03-25,2680307,2002483,474698,201960,1909819,770488,0,1279096
2024-03-26,3307218,2045005,890368,321025,2045005,1262213,0,1380929
2024-03-27,9970350,8629439,1086952,253959,8493006,1477344,0,7517706
2024-03-28,6863734,5928870,673504,261360,5928870,934864,0,4635860
2024-03-29,3997547,3630792,269185,97570,3445464,552083,0,2350460
2024-04-01,4119087,3560852,266427,291808,3560852,558235,0,2691307
2024-04-02,4870233,3640840,976171,253222,3640840,1229393,0,2513967
2024-04-03,9758624,8991578,288000,479046,8850729,907895,170584,7636232
2024-04-04,7590910,6741169,627981,221760,6741169,849741,168060,5577092
2024-04-05,4624038,4368842,255196,0,4095976,528062,0,2581769
2024-04-08,4170553,3225427,792116,153010,3225427,945126,0,2458548
2024-04-09,3102389,2004369,785426,312541,1863066,1239323,0,1390267
2024-04-10,7181113,6468483,336327,376303,6468483,712630,0,5080898
2024-04-11,5571883,4121568,1181550,268765,4121568,1450315,0,3012669
2024-04-12,2553444,1965740,445144,142560,1785538,767906,0,975100
2024-04-13,50283,50283,0,0,50283,0,0,50283
2024-04-15,2518131,1785660,437781,245410,1785660,732471,0,1300121
2024-04-16,2480507,1976844,340423,163240,1884409,596098,0,940077
2024-04-17,8860551,8049199,330510,480278,8001298,859253,0,7034607
2024-04-18,5764280,5409189,260852,55440,5409189,355091,0,4404304
2024-04-19,4068848,3339823,367814,361211,2930381,1138467,0,1645960
2024-04-22,2096212,1950662,44020,101530,1950662,145550,0,1271772
2024-04-23,3380625,2586581,581601,212443,2586581,794044,0,1874601
2024-04-24,10257322,9390321,671542,195459,9342720,914602,0,8322007
2024-04-25,5640547,5167468,257409,215670,4980574,659973,0,3723517
2024-04-26,4810350,3412332,920288,477730,3278462,1531888,0,1997558
2024-04-29,3067199,2924903,49896,92400,2785907,281292,0,2310117
2024-04-30,3025332,2348846,676486,0,2208141,817191,0,1486813
2024-05-01,9243396,8323839,613537,306020,8323839,919557,0,7365722
2024-05-02,7423427,6701680,348363,373384,6665600,757827,96483,5322080
2024-05-03,4148045,3610259,442746,95040,3610259,537786,0,3138071
2024-05-06,3358396,2282534,605062,470800,2097228,1261168,0,1102459
2024-05-07,3172275,2380456,688859,102960,2380456,791819,0,1877244
2024-05-08,13472797,13008956,204186,259655,12640232,832565,142044,10892611
2024-05-09,8182877,7446348,296093,440436,7400016,782861,148702,6596277
2024-05-10,4943820,4785473,158347,0,4785473,158347,0,3467453
2024-05-13,3210224,2876943,145841,187440,2733844,476380,0,1897054
2024-05-14,4823300,4038609,681731,102960,3660398,1162902,0,2833131
2024-05-15,9428114,8210941,743451,473722,8166035,1262079,0,7035436
2024-05-16,10328948,9883005,336207,109736,9883005,445943,0,8449623
2024-05-17,5151616,3516088,1307675,327853,3516088,1635528,0,2618036
2024-05-20,3435098,3197568,237530,0,3197568,237530,53907,1865888
2024-05-21,3002860,2587511,391589,23760,2539912,462948,0,2002762
2024-05-22,10398577,9394421,948914,55242,9153242,1245335,0,7971907
2024-05-23,6501302,5943987,499939,57376,5943987,557315,0,4988935
2024-05-24,3088777,2656216,432561,0,2656216,432561,0,1534787
2024-05-28,3754656,2706992,740817,253000,2429000,1325656,0,1749447
2024-05-29,4789762,4549504,240258,0,4357121,432641,0,3629228
2024-05-30,10153467,8373068,1014136,766263,8325165,1828302,0,6841928
2024-05-31,6286137,5595088,144582,546467,5595088,691049,0,4549969
2024-06-03,3393014,3047487,290087,55440,2723163,669851,0,1947881
2024-06-04,2637068,2012283,538417,51480,2012283,624785,0,1669620
2024-06-05,7634458,7420618,0,213840,7173499,460959,0,5821524
2024-06-06,12761214,11553259,819681,388274,11553259,1207955,0,9462023
2024-06-07,7557422,7150160,353362,53900,7150160,407262,145370,5816635
2024-06-08,104181,104181,0,0,104181,0,0,0
2024-06-10,2898584,2605791,198585,94208,2133753,764831,0,1533335
2024-06-11,4961889,4260732,701157,0,4212831,749058,0,3539658
2024-06-12,10973379,10068783,749074,107800,10023877,949502,0,8542208
2024-06-13,8911846,7987417,600422,273187,7987417,924429,0,6761450
2024-06-14,3936828,3473597,463231,0,3473597,463231,0,2326426
2024-06-17,3162437,2868342,293893,0,2544018,618419,0,1655193
2024-06-18,5153952,4233711,920241,0,4045978,1107974,0,3437846
2024-06-20,11290521,10044367,1082120,164034,10044367,1246154,0,8834709
2024-06-21,7749488,7260129,388181,55440,6935805,813683,0,5467165
2024-06-24,3113125,2910896,202229,0,2910896,202229,0,2287854
2024-06-25,4104262,3124192,781599,175719,3031684,1072578,0,2088226
2024-06-26,9085986,8626781,408000,51205,8436302,649684,0,7469194
2024-06-27,11597669,10312088,1176221,109360,10312088,1285581,0,8323364
2024-06-28,8238122,7755230,482892,0,7477238,760884,0,5739963
2024-07-01,5026467,4167926,858541,0,4167926,858541,0,3288677
2024-07-02,5341708,3976675,1252217,112816,3740767,1600941,199175,2672820
2024-07-03,11555861,10562623,937798,55440,10562623,993238,0,9459313
2024-07-04,87912,87912,0,0,87912,0,0,87912
2024-07-05,7715910,7304413,411497,0,6980089,735821,0,5599647
2024-07-06,256793,256793,0,0,256793,0,0,0
2024-07-08,3081140,2181691,899449,0,2181691,899449,0,2006540
2024-07-09,4635273,3281732,1353541,0,3281732,1353541,0,1973269
2024-07-10,8191509,7830709,360800,0,7739700,451809,0,7039346
2024-07-11,12965762,12073607,840380,0,12077481,888281,254201,10121084
2024-07-12,9801751,9317940,432991,0,8991555,810196,0,7157806
2024-07-13,230560,178200,52360,0,178200,52360,0,178200
2024-07-14,55000,0,55000,0,0,55000,0,0
2024-07-15,4769526,3831049,938477,0,3831049,938477,0,3086358
2024-07-16,6549446,5094599,1402949,0,5040699,1508747,160865,4233440
2024-07-17,15120282,13695779,1265685,158818,13507771,1612511,0,11938013
2024-07-18,8703817,7988157,654779,0,7940967,762850,0,6500889
2024-07-19,4344078,3700470,592788,0,3700470,643608,0,2553976
2024-07-22,3015050,2866902,147341,0,2679000,336050,7829,2094167
2024-07-23,5416953,4473353,892780,0,4324252,1092701,0,3271774
2024-07-24,10194429,9127607,854351,212471,9035099,1159330,0,8002492
2024-07-25,6183747,5044349,1088578,0,5044349,1139398,0,4344262
2024-07-26,3722535,3040396,681141,0,2992495,729042,0,1875982
2024-07-29,2987397,2558393,392917,0,2278043,709354,0,1861135
2024-07-30,4462422,3543894,860096,55440,3436094,1026328,0,2202817
2024-07-31,10507571,9570228,937343,0,9241626,1265945,0,8272019
2024-08-01,8923943,7886937,1036886,0,7886937,1036886,188788,6942911
2024-08-02,3846305,3055663,739822,0,2955259,891046,0,2083085
2024-08-04,52360,0,52360,0,0,52360,0,0
2024-08-05,2808892,2537473,217519,53900,2395431,413461,0,1527217
2024-08-06,3406891,2743963,662928,0,2699954,706937,0,2295618
2024-08-07,8699850,7774389,781374,110220,7586135,1113715,0,6393184
2024-08-08,5250636,4854411,382721,0,4854411,396225,112952,3971576
2024-08-09,3199983,2819483,379484,0,2819483,380500,0,1569792
2024-08-12,2933511,2382717,550794,0,2335276,598235,0,1477265
2024-08-13,4597345,3632861,910756,53728,3632861,964484,0,2602882
2024-08-14,10434030,9561315,767720,55440,9610870,823160,0,8628362
2024-08-15,8879082,8183042,688272,0,7995931,883151,113742,6949818
2024-08-16,3863713,3453871,399828,0,3453871,409842,0,2135916
2024-08-19,3790462,3215250,575212,0,3033354,753610,0,2584365
2024-08-20,5636792,4893636,743156,0,4710429,926363,0,3884579
2024-08-21,12442749,11546638,846556,0,11596193,846556,272327,10610602
2024-08-22,9766467,9046346,618481,0,9046346,720121,92422,7377895
2024-08-23,5382365,4503047,877391,0,4316064,1066301,104014,3196139
2024-08-26,3130897,2753036,377861,0,2753036,377861,0,2172928
2024-08-27,5567172,4712562,842184,0,4712562,854610,0,3672535
2024-08-28,11213373,10003492,1102132,0,9816383,1396990,0,9034851
2024-08-29,8785392,7703473,885868,0,7742237,1043155,0,6360017
2024-08-30,3815396,2988841,824628,0,2803297,1012099,0,2032941
2024-09-01,102564,0,102564,0,0,102564,0,0
2024-09-03,3543975,2116729,1381880,0,2116729,1427246,0,1391632
2024-09-04,4683829,4461152,162910,0,4321942,361887,0,3904774
2024-09-05,8807098,7868018,879493,54410,7868018,939080,0,6847948
2024-09-06,6429388,6038662,351962,0,6077426,351962,0,4491842
2024-09-09,4282107,3251666,872952,0,3251666,1030441,0,2142470
2024-09-10,2892858,1891538,1000062,0,1752542,1140316,0,1313109
2024-09-11,8072043,7309648,563999,0,7122238,949805,0,6120903
2024-09-12,10044918,8468770,1421195,53900,8468770,1576148,0,7075783
2024-09-13,6806521,5991670,686298,0,5991670,814851,118756,4419711
2024-09-15,58960,0,58960,0,0,58960,0,0
2024-09-16,2702680,2037959,455624,0,1984059,718621,0,1705116
2024-09-17,4227181,3213934,949744,0,3080927,1129147,0,2574822
2024-09-18,11132753,9745182,1387571,0,9698179,1434574,0,8125037
2024-09-19,7772367,7068039,564511,0,6875143,874551,0,5748843
2024-09-20,4876413,3734991,1086378,0,3734991,1141422,0,2278141
2024-09-21,55480,55480,0,0,55480,0,0,0
2024-09-23,2932928,2556359,322062,0,2556359,376569,0,2124041
2024-09-24,3003952,1646080,1166398,0,1690458,1313494,46688,1494068
2024-09-25,11422825,10914039,446924,53900,10820959,601866,0,9443802
2024-09-26,8210767,7354752,550043,0,7123022,1043459,0,6056189
2024-09-27,3602457,3012980,483152,0,3051744,550713,0,2173000
2024-09-30,3753119,3092081,529036,0,3092081,661038,9018,2352471
2024-10-01,4219272,3017100,820357,162558,3017100,1201932,0,2632959
2024-10-02,12225058,11478045,638017,51638,11385537,833192,0,9554139
2024-10-03,7974776,6824575,867492,53900,6861015,1110320,232472,5980937
2024-10-04,6065620,4520039,1477404,0,4334711,1730909,46937,3112933
2024-10-05,42768,42768,0,0,42768,0,0,42768
2024-10-06,52360,0,52360,0,0,52360,0,0
2024-10-07,3770074,2314333,1142718,108790,2314333,1455741,36666,1678867
2024-10-08,5534733,4451607,834907,53737,4451607,1083102,0,3795070
2024-10-09,12117151,11331650,341660,215408,11052550,1064601,0,9794618
2024-10-10,7537074,6562078,819277,0,6600842,936232,0,5965847
2024-10-11,4226503,3670937,399694,0,3529103,697400,0,2120852
2024-10-12,129158,129158,0,0,129158,0,42689,129158
2024-10-14,50204,0,50204,0,0,50204,0,0
2024-10-15,2506824,1821001,523822,51876,1775795,731029,0,1071846
2024-10-16,3873229,3632039,145785,0,3632039,241190,0,2946255
2024-10-17,9506970,8986583,374763,55739,9069725,437245,302124,7324852
2024-10-18,6786212,6194964,229652,165176,6094732,691480,0,4421106
2024-10-21,4041711,3728528,201857,0,3728528,313183,0,2820773
2024-10-22,2842503,2163368,618727,52470,2163368,679135,0,1847271
2024-10-23,9439609,8371596,955324,0,8371596,1068013,0,7843229
2024-10-24,14203166,13365660,448453,164824,13174920,1028246,0,10913937
2024-10-25,9190321,8629951,352339,0,8582050,608271,0,6699396
2024-10-26,52360,0,52360,0,0,52360,0,0
2024-10-28,2576902,2423736,98177,51876,2423736,153166,0,2002257
2024-10-29,3871247,3150695,496269,0,3150695,720552,0,2072846
2024-10-30,10483645,9906059,409541,168045,9906059,577586,0,8494694
2024-10-31,7593912,7026321,498517,0,6840993,752919,48695,5783612
2024-11-01,4039845,3307825,628633,0,3307825,732020,0,2127220
2024-11-02,43560,43560,0,0,43560,0,0,43560
2024-11-04,2311441,2164327,143121,0,2164327,147114,0,1473091
2024-11-05,2862583,2418452,336919,0,2233124,629459,0,1333676
2024-11-06,12738233,12490121,72778,114752,12349492,388741,0,11449118
2024-11-07,8272891,8093650,173882,0,8045749,226579,140235,7015496
2024-11-08,5393467,4884517,408226,0,4884517,508950,0,3999289
2024-11-09,84885,84885,0,0,84885,0,0,84885
2024-11-11,563762,563762,0,0,563762,0,348,127354
2024-11-12,2957405,2705611,193221,58573,2705611,251794,0,2057691
2024-11-13,5091433,4601037,433764,0,4554705,536728,0,3987828
2024-11-14,10014852,9253672,653417,58573,9161164,853688,0,7463847
2024-11-15,7004329,6835938,162766,0,6556978,447351,0,5381077
2024-11-16,42442,42442,0,0,42442,0,0,42442
2024-11-18,3603471,2763470,744888,0,2621266,982205,0,1556532
2024-11-19,3183425,2731095,442338,0,2731095,452330,0,2333259
2024-11-20,7310426,7062319,248107,0,7015987,294439,0,6559879
2024-11-21,12022783,10979840,833191,58573,11030136,992084,0,9260482
2024-11-22,7137277,6629535,443737,0,6442638,694639,0,5517283
2024-11-25,2991008,2602543,320238,0,2602543,388465,0,2394187
2024-11-26,4013799,3667594,290765,55440,3430856,582943,0,2990107
2024-11-27,10558818,10338418,184285,0,10290517,268301,269638,8250632
2024-11-29,4821332,4778722,42610,0,4778722,42610,0,3907793
2024-12-02,2993090,2202408,685742,55440,2202408,790682,0,1344057
2024-12-03,3797975,3146323,649685,0,3053659,744316,0,2447926
2024-12-04,6561313,6365006,148959,0,6226166,335147,0,5491882
2024-12-05,8510488,8157948,299568,49830,8157948,352540,0,7169325
2024-12-06,6870719,6436653,434066,0,6340851,529868,0,5287148
2024-12-09,3226923,2730016,496907,0,2683684,543239,0,2529710
2024-12-10,6715529,5808936,806273,55440,5808936,906593,0,4577242
2024-12-11,12809403,12256084,443066,110253,12207574,601829,0,11173862
2024-12-12,9500374,8754297,740955,0,8523092,977282,0,7669610
2024-12-13,4107870,3740197,358347,0,3740197,367673,3412,3023897
2024-12-16,2974806,2669380,255486,0,2669380,305426,56496,1883323
2024-12-17,4311118,3668777,642341,0,3574175,736943,30649,3139692
2024-12-18,8193215,7833690,202062,101002,7737889,455326,166049,7025567
