date,lluvia_14d_mtt,lluvia_14d_slp,lluvia_14d_tabasco,lluvia_14d_tuxtepec,lluvia_14d_yucatan,lluvia_7d_mtt,lluvia_7d_slp,lluvia_7d_tabasco,lluvia_7d_tuxtepec,lluvia_7d_yucatan,lluvia_mm_mtt,lluvia_mm_slp,lluvia_mm_tabasco,lluvia_mm_tuxtepec,lluvia_mm_yucatan,lluvia_mm_ponderada,lluvia_7d_ponderada,lluvia_14d_ponderada,lluvia_mm,lluvia_7d,lluvia_14d,lluvia_14d_lag6,lluvia_7d_lag7,lluvia_3d_lag7
2024-02-13,4.94,0.0,5.940000000000033,5.38,1.53,4.820000000000004,0.0,5.360000000000051,2.6799999999999864,1.109999999999961,0.02,0.0,1.31,0.06,0.0,0.1288505747126437,3.9796551724137945,4.621494252873566,0.1288505747126437,3.9796551724137945,4.621494252873566,12.455057471264368,0.6418390804597714,0.04942528735632184
2024-02-14,4.9,0.0,6.290000000000033,5.37,1.53,4.850000000000004,0.0,5.74000000000005,2.6799999999999864,1.099999999999961,0.03,0.0,0.4,0.0,0.0,0.05080459770114943,4.028275862068967,4.622988505747129,0.05080459770114943,4.028275862068967,4.622988505747129,11.984942528735631,0.5947126436781622,0.0021839080459770117
2024-02-15,5.6000000000000005,0.2799999999999787,6.720000000000033,5.41,3.9,5.5800000000000045,0.2799999999999929,6.19000000000005,2.7199999999999864,2.909999999999961,0.73,0.28,0.45,0.04,2.37,0.6489655172413793,4.645057471264369,5.251724137931037,0.6489655172413793,4.645057471264369,5.251724137931037,11.980229885057472,0.606666666666668,0.03218390804597702
2024-02-16,6.6000000000000005,3.899999999999979,6.730000000000032,5.8,6.44,6.510000000000004,3.899999999999993,6.20000000000005,3.109999999999986,4.919999999999961,1.0,3.62,0.01,0.39,2.54,1.0472413793103448,5.618390804597702,6.298965517241381,1.0472413793103448,5.618390804597702,6.298965517241381,6.111034482758623,0.6805747126436794,0.0739080459770115
2024-02-17,27.41,12.28999999999998,9.850000000000032,15.86,9.03,27.320000000000004,12.289999999999994,9.40000000000005,13.169999999999987,7.509999999999961,20.81,8.39,3.2,10.06,2.59,15.655172413793103,21.273563218390805,21.947701149425292,15.655172413793103,21.273563218390805,21.947701149425292,2.1045977011494283,0.6741379310344842,0.0
2024-02-18,29.08,12.30999999999998,33.91000000000003,18.9,27.34,28.920000000000005,12.309999999999992,33.58000000000005,16.209999999999987,25.81999999999996,1.68,0.02,24.18,3.04,18.31,4.600804597701149,25.82471264367816,26.532643678160923,4.600804597701149,25.82471264367816,26.532643678160923,4.694367816091956,0.7079310344827601,0.04965517241379311
2024-02-19,29.09,12.30999999999998,34.12000000000003,16.290000000000003,27.35,24.280000000000005,12.309999999999992,29.77000000000005,13.659999999999984,25.93999999999996,0.01,0.0,0.22,0.07,0.13,0.04425287356321839,22.17609195402299,26.076321839080464,0.04425287356321839,22.17609195402299,26.076321839080464,4.621494252873566,3.900229885057473,3.692873563218391
2024-02-20,29.08,12.30999999999998,33.83000000000003,16.3,27.05,24.260000000000005,12.309999999999992,28.47000000000005,13.619999999999989,25.93999999999996,0.0,0.0,0.01,0.02,0.0,0.004482758620689655,22.051724137931036,26.031379310344832,0.004482758620689655,22.051724137931036,26.031379310344832,4.622988505747129,3.9796551724137945,0.1288505747126437
2024-02-21,29.08,12.30999999999998,34.03000000000004,16.3,27.04,24.230000000000004,12.309999999999992,28.290000000000045,13.619999999999989,25.93999999999996,0.0,0.0,0.22,0.0,0.0,0.017701149425287357,22.018620689655172,26.04689655172414,0.017701149425287357,22.018620689655172,26.04689655172414,5.251724137931037,4.028275862068967,0.05080459770114943
2024-02-22,29.08,12.30999999999998,34.03000000000004,16.3,26.48,23.500000000000004,12.029999999999994,27.84000000000005,13.579999999999986,23.56999999999996,0.0,0.0,0.0,0.0,0.0,0.0,21.369655172413793,26.014712643678163,0.0,21.369655172413793,26.014712643678163,6.298965517241381,4.645057471264369,0.6489655172413793
2024-02-23,29.02,12.30999999999998,34.03000000000004,16.42,25.95,22.51,8.409999999999993,27.830000000000048,13.309999999999986,21.02999999999996,0.01,0.0,0.0,0.12,0.0,0.028275862068965516,20.350689655172417,25.96908045977012,0.028275862068965516,20.350689655172417,25.96908045977012,21.947701149425292,5.618390804597702,1.0472413793103448
2024-02-24,29.34,12.30999999999998,34.03000000000004,16.63,25.95,2.020000000000004,0.0199999999999928,24.630000000000045,3.4599999999999858,18.43999999999996,0.32,0.0,0.0,0.21,0.0,0.23724137931034484,4.932758620689656,26.20632183908046,0.23724137931034484,4.932758620689656,26.20632183908046,26.532643678160923,21.273563218390805,15.655172413793103
2024-02-25,29.26,12.30999999999998,34.03000000000004,16.64,25.95,0.3400000000000036,0.0,0.4500000000000462,0.4299999999999858,0.1299999999999609,0.0,0.0,0.0,0.01,0.0,0.0018390804597701149,0.333793103448277,26.15850574712644,0.0018390804597701149,0.333793103448277,26.15850574712644,26.076321839080464,25.82471264367816,4.600804597701149
2024-02-26,24.61,12.30999999999998,30.000000000000032,14.02,25.94,0.3300000000000035,0.0,0.2300000000000462,0.3599999999999858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28954022988506073,22.465632183908046,0.0,0.28954022988506073,22.465632183908046,26.031379310344832,22.17609195402299,0.04425287356321839
2024-02-27,24.59,12.30999999999998,28.69000000000003,13.960000000000004,25.94,0.3300000000000035,0.0,0.2200000000000462,0.3399999999999857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28505747126437103,22.336781609195402,0.0,0.28505747126437103,22.336781609195402,26.04689655172414,22.051724137931036,0.004482758620689655
2024-02-28,24.64,12.41999999999998,28.29000000000003,13.960000000000004,25.94,0.4100000000000036,0.1099999999999929,0.0,0.3399999999999857,0.0,0.08,0.11,0.0,0.0,0.0,0.05597701149425288,0.3233333333333325,22.341954022988507,0.05597701149425288,0.3233333333333325,22.341954022988507,26.014712643678163,22.018620689655172,0.017701149425287357
2024-02-29,26.96,12.87999999999998,27.840000000000032,13.920000000000002,23.57,3.4600000000000035,0.8499999999999929,0.0,0.3399999999999857,0.0,3.05,0.74,0.0,0.0,0.0,1.935632183908046,2.2589655172413785,23.62862068965518,1.935632183908046,2.2589655172413785,23.62862068965518,25.96908045977012,21.369655172413793,0.0
2024-03-01,26.36,9.66999999999998,27.85000000000003,13.67,21.03,3.850000000000004,1.259999999999993,0.0200000000000461,0.3599999999999858,0.0,0.4,0.41,0.02,0.14,0.0,0.2991954022988506,2.529885057471268,22.880574712643682,0.2991954022988506,2.529885057471268,22.880574712643682,26.20632183908046,20.350689655172417,0.028275862068965516
2024-03-02,5.69,1.3799999999999786,24.660000000000032,4.05,18.5,3.670000000000004,1.3599999999999928,0.0300000000000461,0.5899999999999859,0.0599999999999609,0.14,0.1,0.01,0.44,0.06,0.17781609195402298,2.470459770114943,7.403218390804599,0.17781609195402298,2.470459770114943,7.403218390804599,26.15850574712644,4.932758620689656,0.23724137931034484
2024-03-03,4.01,1.3599999999999786,0.480000000000032,1.01,0.5,3.670000000000004,1.3599999999999928,0.0300000000000461,0.5799999999999859,0.3699999999999609,0.0,0.0,0.0,0.0,0.31,0.017816091954022988,2.486436781609196,2.820229885057473,0.017816091954022988,2.486436781609196,2.820229885057473,22.465632183908046,0.333793103448277,0.0018390804597701149
2024-03-04,4.0,1.3599999999999786,0.260000000000032,0.94,0.6699999999999999,3.670000000000004,1.3599999999999928,0.0300000000000461,0.5799999999999859,0.6699999999999608,0.0,0.0,0.0,0.0,0.3,0.017241379310344827,2.503678160919541,2.7932183908045993,0.017241379310344827,2.503678160919541,2.7932183908045993,22.336781609195402,0.28954022988506073,0.0
2024-03-05,4.0,1.3599999999999786,0.250000000000032,0.92,0.6699999999999999,3.670000000000004,1.3599999999999928,0.0300000000000461,0.5799999999999859,0.6699999999999608,0.0,0.0,0.0,0.0,0.0,0.0,2.503678160919541,2.7887356321839096,0.0,2.503678160919541,2.7887356321839096,22.341954022988507,0.28505747126437103,0.0
2024-03-06,4.0,1.3699999999999786,0.0300000000000319,0.92,6.83,3.5900000000000034,1.259999999999993,0.0300000000000461,0.5799999999999859,6.829999999999961,0.0,0.01,0.0,0.0,6.16,0.3545977011494253,2.8022988505747137,3.1256321839080474,0.3545977011494253,2.8022988505747137,3.1256321839080474,23.62862068965518,0.3233333333333325,0.05597701149425288
2024-03-07,4.03,1.3699999999999786,0.0300000000000319,0.92,8.16,0.5700000000000036,0.5199999999999929,0.0300000000000461,0.5799999999999859,8.159999999999961,0.03,0.0,0.0,0.0,1.33,0.09505747126436782,0.9617241379310352,3.220689655172415,0.09505747126436782,0.9617241379310352,3.220689655172415,22.880574712643682,2.2589655172413785,1.935632183908046
2024-03-08,4.0200000000000005,1.3699999999999786,0.0300000000000319,0.8,8.16,0.1700000000000035,0.1099999999999929,0.0100000000000461,0.4399999999999858,8.159999999999961,0.0,0.0,0.0,0.0,0.0,0.0,0.6625287356321845,3.1924137931034497,0.0,0.6625287356321845,3.1924137931034497,7.403218390804599,2.529885057471268,0.2991954022988506
2024-03-09,10.9,1.3799999999999786,0.0800000000000319,3.82,8.16,7.230000000000004,0.0199999999999928,0.0500000000000461,3.2299999999999858,8.09999999999996,7.2,0.01,0.05,3.23,0.0,5.067586206896553,5.552298850574713,8.022758620689656,5.067586206896553,5.552298850574713,8.022758620689656,2.820229885057473,2.470459770114943,0.17781609195402298
2024-03-10,14.9,1.4699999999999789,2.520000000000032,12.56,14.0,11.230000000000004,0.1099999999999929,2.490000000000046,11.979999999999986,13.62999999999996,4.0,0.09,2.44,8.75,5.84,4.6290804597701145,10.163563218390806,12.650000000000002,4.6290804597701145,10.163563218390806,12.650000000000002,2.7932183908045993,2.486436781609196,0.017816091954022988
2024-03-11,15.76,1.989999999999979,4.020000000000032,13.06,18.35,12.090000000000003,0.6299999999999929,3.990000000000046,12.479999999999986,17.67999999999996,0.86,0.52,1.5,0.5,4.35,1.0263218390804598,11.17264367816092,13.67632183908046,1.0263218390804598,11.17264367816092,13.67632183908046,2.7887356321839096,2.503678160919541,0.017241379310344827
2024-03-12,15.92,2.1499999999999786,4.730000000000032,13.26,18.36,12.250000000000004,0.7899999999999929,4.7000000000000455,12.679999999999986,17.68999999999996,0.16,0.16,0.71,0.2,0.01,0.20298850574712646,11.375632183908046,13.879310344827585,0.20298850574712646,11.375632183908046,13.879310344827585,3.1256321839080474,2.503678160919541,0.0
2024-03-13,15.85,2.0999999999999788,4.730000000000032,13.74,18.36,12.260000000000003,0.8399999999999929,4.7000000000000455,13.159999999999986,11.52999999999996,0.01,0.06,0.0,0.48,0.0,0.09793103448275861,11.11896551724138,13.921264367816093,0.09793103448275861,11.11896551724138,13.921264367816093,3.220689655172415,2.8022988505747137,0.3545977011494253
2024-03-14,12.81,1.3599999999999786,4.730000000000032,13.9,18.36,12.240000000000004,0.8399999999999929,4.7000000000000455,13.319999999999986,10.19999999999996,0.01,0.0,0.0,0.16,0.0,0.035632183908045977,11.059540229885059,12.021264367816093,0.035632183908045977,11.059540229885059,12.021264367816093,3.1924137931034497,0.9617241379310352,0.09505747126436782
2024-03-15,12.41,0.9499999999999786,4.710000000000033,13.79,18.36,12.240000000000004,0.8399999999999929,4.7000000000000455,13.349999999999984,10.19999999999996,0.0,0.0,0.0,0.03,0.0,0.005517241379310344,11.06505747126437,11.727586206896552,0.005517241379310344,11.06505747126437,11.727586206896552,8.022758620689656,0.6625287356321845,0.0
2024-03-16,12.32,0.9899999999999788,4.700000000000031,13.35,18.3,5.090000000000003,0.9699999999999928,4.650000000000047,10.119999999999983,10.19999999999996,0.05,0.14,0.0,0.0,0.0,0.03908045977011495,6.03655172413793,11.588850574712643,0.03908045977011495,6.03655172413793,11.588850574712643,12.650000000000002,5.552298850574713,5.067586206896553
2024-03-17,12.44,1.0699999999999787,4.730000000000032,13.39,17.99,1.2100000000000035,0.959999999999993,2.240000000000046,1.4099999999999857,4.35999999999996,0.12,0.08,0.03,0.04,0.0,0.08885057471264367,1.4963218390804602,11.659885057471264,0.08885057471264367,1.4963218390804602,11.659885057471264,13.67632183908046,10.163563218390806,4.6290804597701145
2024-03-18,20.55,2.7699999999999787,6.440000000000032,16.09,17.689999999999998,8.460000000000003,2.139999999999993,2.4500000000000464,3.609999999999986,0.0099999999999609,8.11,1.7,1.71,2.7,0.0,5.765632183908045,6.235632183908046,17.40827586206897,5.765632183908045,6.235632183908046,17.40827586206897,13.879310344827585,11.17264367816092,1.0263218390804598
2024-03-19,25.89,4.869999999999979,10.090000000000032,23.61,17.72,13.640000000000002,4.079999999999993,5.390000000000046,10.929999999999986,0.0299999999999609,5.34,2.1,3.65,7.52,0.03,5.113563218390804,11.146206896551726,22.52183908045977,5.113563218390804,11.146206896551726,22.52183908045977,13.921264367816093,11.375632183908046,0.20298850574712646
2024-03-20,27.33,4.889999999999979,10.520000000000032,24.15,11.58,15.070000000000002,4.049999999999993,5.820000000000046,10.989999999999984,0.0499999999999609,1.44,0.03,0.43,0.54,0.02,1.030574712643678,12.078850574712643,23.197816091954024,1.030574712643678,12.078850574712643,23.197816091954024,12.021264367816093,11.11896551724138,0.09793103448275861
2024-03-21,27.35,4.889999999999979,10.550000000000033,24.33,10.25,15.110000000000005,4.049999999999993,5.850000000000046,11.009999999999986,0.0499999999999609,0.05,0.0,0.03,0.18,0.0,0.06655172413793103,12.10977011494253,23.16931034482759,0.06655172413793103,12.10977011494253,23.16931034482759,11.727586206896552,11.059540229885059,0.035632183908045977
2024-03-22,28.04,4.889999999999979,10.560000000000032,25.38,18.19,15.800000000000002,4.049999999999993,5.860000000000046,12.029999999999983,7.989999999999961,0.69,0.0,0.01,1.05,7.94,1.0785057471264368,13.182758620689656,24.247816091954025,1.0785057471264368,13.182758620689656,24.247816091954025,11.588850574712643,11.06505747126437,0.005517241379310344
2024-03-23,21.76,4.87999999999998,10.550000000000033,24.89,20.58,16.67,3.9099999999999926,5.900000000000046,14.769999999999984,10.379999999999962,0.92,0.0,0.04,2.74,2.39,1.2155172413793105,14.35919540229885,20.395747126436785,1.2155172413793105,14.35919540229885,20.395747126436785,11.659885057471264,6.03655172413793,0.03908045977011495
2024-03-24,17.76,4.789999999999979,8.110000000000031,16.15,14.74,16.55,3.829999999999993,5.870000000000045,14.739999999999986,10.379999999999962,0.0,0.0,0.0,0.01,0.0,0.0018390804597701149,14.272183908045974,15.768505747126438,0.0018390804597701149,14.272183908045974,15.768505747126438,17.40827586206897,1.4963218390804602,0.08885057471264367
2024-03-25,16.91,4.269999999999979,6.610000000000031,15.65,10.39,8.450000000000003,2.129999999999993,4.160000000000045,12.039999999999983,10.379999999999962,0.01,0.0,0.0,0.0,0.0,0.0062068965517241385,8.512758620689654,14.748390804597701,0.0062068965517241385,8.512758620689654,14.748390804597701,22.52183908045977,6.235632183908046,5.765632183908045
2024-03-26,16.75,4.109999999999979,5.900000000000032,15.6,10.51,3.1100000000000034,0.0299999999999928,0.5100000000000462,4.669999999999986,10.47999999999996,0.0,0.0,0.0,0.15,0.13,0.03505747126436781,3.434252873563219,14.580459770114944,0.03505747126436781,3.434252873563219,14.580459770114944,23.197816091954024,11.146206896551726,5.113563218390804
2024-03-27,16.9,4.199999999999979,5.930000000000033,15.37,10.63,1.830000000000004,0.1499999999999929,0.1100000000000461,4.379999999999986,10.57999999999996,0.16,0.15,0.03,0.25,0.12,0.16321839080459769,2.5668965517241387,14.645747126436781,0.16321839080459769,2.5668965517241387,14.645747126436781,23.16931034482759,12.078850574712643,1.030574712643678
2024-03-28,17.790000000000003,5.769999999999979,7.550000000000032,17.42,10.63,2.680000000000004,1.7199999999999929,1.7000000000000464,6.409999999999986,10.57999999999996,0.9,1.57,1.62,2.21,0.0,1.185632183908046,3.685977011494254,15.795747126436785,1.185632183908046,3.685977011494254,15.795747126436785,24.247816091954025,12.10977011494253,0.06655172413793103
2024-03-29,17.830000000000002,5.769999999999979,7.580000000000033,17.669999999999998,10.63,2.030000000000004,1.7199999999999929,1.7200000000000464,5.6399999999999855,2.639999999999961,0.04,0.0,0.03,0.28,0.0,0.07873563218390806,2.6862068965517247,15.86896551724138,0.07873563218390806,2.6862068965517247,15.86896551724138,20.395747126436785,13.182758620689656,1.0785057471264368
2024-03-30,17.78,5.629999999999979,7.580000000000032,17.669999999999998,10.63,1.1100000000000037,1.7199999999999929,1.6800000000000463,2.899999999999986,0.2499999999999609,0.0,0.0,0.0,0.0,0.0,0.0,1.4706896551724147,15.829885057471268,0.0,1.4706896551724147,15.829885057471268,15.768505747126438,14.35919540229885,1.2155172413793105
2024-03-31,17.7,5.5499999999999785,7.550000000000033,17.63,10.64,1.1500000000000037,1.7199999999999929,1.6800000000000463,2.8899999999999864,0.2599999999999609,0.04,0.0,0.0,0.0,0.01,0.025402298850574715,1.4942528735632195,15.766436781609194,0.025402298850574715,1.4942528735632195,15.766436781609194,14.748390804597701,14.272183908045974,0.0018390804597701149
2024-04-01,9.59,3.8499999999999783,5.840000000000033,14.93,10.64,1.1400000000000037,1.7199999999999929,1.6800000000000463,2.8899999999999864,0.2599999999999609,0.0,0.0,0.0,0.0,0.0,0.0,1.4880459770114953,10.00080459770115,0.0,1.4880459770114953,10.00080459770115,14.580459770114944,8.512758620689654,0.0062068965517241385
2024-04-02,4.34,1.749999999999979,2.190000000000032,7.41,10.61,1.2300000000000038,1.7199999999999929,1.6800000000000463,2.739999999999986,0.1299999999999609,0.09,0.0,0.0,0.0,0.0,0.055862068965517236,1.5088505747126446,4.943103448275863,0.055862068965517236,1.5088505747126446,4.943103448275863,14.645747126436781,3.434252873563219,0.03505747126436781
2024-04-03,4.71,1.7199999999999789,2.6100000000000323,7.87,10.59,2.8800000000000034,1.569999999999993,2.500000000000046,3.489999999999986,0.0099999999999609,1.81,0.0,0.85,1.0,0.0,1.3757471264367815,2.721379310344828,5.288275862068967,1.3757471264367815,2.721379310344828,5.288275862068967,15.795747126436785,2.5668965517241387,0.16321839080459769
2024-04-04,4.92,1.7199999999999789,2.600000000000032,7.710000000000001,10.59,2.240000000000004,0.0,0.9000000000000462,1.2999999999999858,0.0099999999999609,0.26,0.0,0.02,0.02,0.0,0.16666666666666669,1.7024137931034498,5.3883908045977025,0.16666666666666669,1.7024137931034498,5.3883908045977025,15.86896551724138,3.685977011494254,1.185632183908046
2024-04-05,4.31,1.7199999999999789,2.810000000000032,6.75,2.65,2.280000000000004,0.0,1.090000000000046,1.109999999999986,0.0099999999999609,0.08,0.0,0.22,0.09,0.0,0.0839080459770115,1.707586206896553,4.393793103448278,0.0839080459770115,1.707586206896553,4.393793103448278,15.829885057471268,2.6862068965517247,0.07873563218390806
2024-04-06,3.39,1.7199999999999789,2.810000000000032,4.09,0.26,2.280000000000004,0.0,1.130000000000046,1.1899999999999855,0.0099999999999609,0.0,0.0,0.04,0.08,0.0,0.01793103448275862,1.7255172413793116,3.196206896551726,0.01793103448275862,1.7255172413793116,3.196206896551726,15.766436781609194,1.4706896551724147,0.0
2024-04-07,3.4,1.7199999999999789,2.810000000000032,4.13,0.26,2.250000000000004,0.0,1.130000000000046,1.2399999999999858,0.0,0.01,0.0,0.0,0.05,0.0,0.015402298850574713,1.7155172413793138,3.20977011494253,0.015402298850574713,1.7155172413793138,3.20977011494253,10.00080459770115,1.4942528735632195,0.025402298850574715
2024-04-08,3.4000000000000004,1.7199999999999789,2.810000000000032,4.13,0.26,2.260000000000004,0.0,1.130000000000046,1.2399999999999858,0.0,0.01,0.0,0.0,0.0,0.0,0.0062068965517241385,1.721724137931038,3.2097701149425304,0.0062068965517241385,1.721724137931038,3.2097701149425304,4.943103448275863,1.4880459770114953,0.0
2024-04-09,3.4000000000000004,1.7199999999999789,2.810000000000032,3.98,0.13,2.170000000000004,0.0,1.130000000000046,1.2399999999999858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6658620689655206,3.1747126436781627,0.0,1.6658620689655206,3.1747126436781627,5.288275862068967,1.5088505747126446,0.055862068965517236
2024-04-10,3.24,1.5699999999999787,2.8100000000000325,3.73,1.43,0.3600000000000035,0.0,0.3100000000000462,0.2399999999999857,1.4199999999999608,0.0,0.0,0.03,0.0,1.42,0.08402298850574712,0.3741379310344838,3.0955172413793117,0.08402298850574712,0.3741379310344838,3.0955172413793117,5.3883908045977025,2.721379310344828,1.3757471264367815
2024-04-11,2.3400000000000003,0.0,1.250000000000032,1.52,6.3,0.1000000000000035,0.0,0.3500000000000461,0.2199999999999858,6.289999999999961,0.0,0.0,0.06,0.0,4.87,0.28471264367816096,0.492183908045978,2.194597701149428,0.28471264367816096,0.492183908045978,2.194597701149428,4.393793103448278,1.7024137931034498,0.16666666666666669
2024-04-12,2.53,0.0,1.230000000000032,1.24,6.319999999999999,0.2500000000000035,0.0,0.1400000000000461,0.1299999999999858,6.3099999999999605,0.23,0.0,0.01,0.0,0.02,0.14471264367816092,0.5529885057471274,2.2605747126436806,0.14471264367816092,0.5529885057471274,2.2605747126436806,3.196206896551726,1.707586206896553,0.0839080459770115
2024-04-13,2.5500000000000003,0.0,3.200000000000032,1.24,6.319999999999999,0.2700000000000035,0.0,2.070000000000046,0.0499999999999857,6.3099999999999605,0.02,0.0,1.97,0.0,0.0,0.17091954022988506,0.7059770114942538,2.431494252873566,0.17091954022988506,0.7059770114942538,2.431494252873566,3.20977011494253,1.7255172413793116,0.01793103448275862
2024-04-14,2.51,0.0,4.360000000000031,1.24,6.31,0.2600000000000035,0.0,3.230000000000046,0.0,6.3099999999999605,0.0,0.0,1.16,0.0,0.0,0.09333333333333332,0.7839080459770151,2.4994252873563245,0.09333333333333332,0.7839080459770151,2.4994252873563245,3.2097701149425304,1.7155172413793138,0.015402298850574713
2024-04-15,2.51,0.0,4.360000000000031,1.24,6.31,0.2500000000000035,0.0,3.230000000000046,0.0,6.3099999999999605,0.0,0.0,0.0,0.0,0.0,0.0,0.7777011494252909,2.4994252873563245,0.0,0.7777011494252909,2.4994252873563245,3.1747126436781627,1.721724137931038,0.0062068965517241385
2024-04-16,2.4200000000000004,0.0,4.360000000000031,1.24,6.31,0.2500000000000035,0.0,3.230000000000046,0.0,6.3099999999999605,0.0,0.0,0.0,0.0,0.0,0.0,0.7777011494252909,2.4435632183908074,0.0,0.7777011494252909,2.4435632183908074,3.0955172413793117,1.6658620689655206,0.0
2024-04-17,0.62,0.0099999999999786,3.540000000000032,0.24,6.31,0.2600000000000035,0.0099999999999928,3.230000000000046,0.0,4.889999999999961,0.01,0.01,0.03,0.0,0.0,0.009195402298850575,0.702873563218394,1.077011494252875,0.009195402298850575,0.702873563218394,1.077011494252875,2.194597701149428,0.3741379310344838,0.08402298850574712
2024-04-18,0.4,0.0499999999999786,3.5200000000000315,0.22,6.31,0.3000000000000035,0.0499999999999929,3.170000000000046,0.0,0.0199999999999609,0.04,0.04,0.0,0.0,0.0,0.027126436781609198,0.4452873563218423,0.9374712643678174,0.027126436781609198,0.4452873563218423,0.9374712643678174,2.2605747126436806,0.492183908045978,0.28471264367816096
2024-04-19,0.96,0.0799999999999786,3.300000000000032,0.15,6.31,0.7100000000000035,0.0799999999999929,3.160000000000046,0.0199999999999857,0.0,0.64,0.03,0.0,0.02,0.0,0.40264367816091956,0.7032183908046006,1.2562068965517255,0.40264367816091956,0.7032183908046006,1.2562068965517255,2.431494252873566,0.5529885057471274,0.14471264367816092
2024-04-20,1.11,0.0899999999999786,3.340000000000032,0.23,6.31,0.8400000000000036,0.0899999999999928,1.2700000000000462,0.1799999999999857,0.0,0.15,0.01,0.08,0.16,0.0,0.12954022988505748,0.6618390804597731,1.3678160919540243,0.12954022988505748,0.6618390804597731,1.3678160919540243,2.4994252873563245,0.7059770114942538,0.17091954022988506
2024-04-21,13.06,9.119999999999978,3.990000000000032,32.24,6.31,12.800000000000004,9.119999999999992,0.7600000000000462,32.23999999999999,0.0,11.96,9.03,0.65,32.06,0.0,13.890804597701152,14.45931034482759,15.243218390804598,13.890804597701152,14.45931034482759,15.243218390804598,2.4994252873563245,0.7839080459770151,0.09333333333333332
2024-04-22,26.87,16.559999999999977,6.230000000000032,60.63,6.31,26.620000000000005,16.55999999999999,3.000000000000046,60.62999999999999,0.0,13.82,7.44,2.24,28.39,0.0,14.406896551724136,28.866206896551727,29.64390804597701,14.406896551724136,28.866206896551727,29.64390804597701,2.4435632183908074,0.7777011494252909,0.0
2024-04-23,27.59,17.36999999999998,6.580000000000032,61.43,6.31,27.340000000000003,17.369999999999994,3.3500000000000463,61.42999999999999,0.0,0.72,0.81,0.35,0.8,0.0,0.6687356321839081,29.534942528735634,30.31264367816092,0.6687356321839081,29.534942528735634,30.31264367816092,1.077011494252875,0.7777011494252909,0.0
2024-04-24,27.68,17.36999999999998,6.5600000000000325,61.46,10.2,27.42,17.359999999999992,3.3300000000000463,61.45999999999999,5.3099999999999605,0.09,0.0,0.01,0.03,5.31,0.3673563218390804,29.893103448275863,30.595977011494256,0.3673563218390804,29.893103448275863,30.595977011494256,0.9374712643678174,0.702873563218394,0.009195402298850575
2024-04-25,27.71,17.36999999999998,6.540000000000033,61.46,30.55,27.410000000000004,17.319999999999993,3.3700000000000463,61.45999999999999,30.52999999999996,0.03,0.0,0.04,0.0,25.22,1.471264367816092,31.337241379310342,31.782528735632187,1.471264367816092,31.337241379310342,31.782528735632187,1.2562068965517255,0.4452873563218423,0.027126436781609198
2024-04-26,27.49,17.379999999999978,6.530000000000033,61.53,31.01,26.780000000000005,17.299999999999994,3.3700000000000463,61.509999999999984,31.00999999999996,0.01,0.01,0.0,0.07,0.48,0.04724137931034483,30.981839080459775,31.685057471264365,0.04724137931034483,30.981839080459775,31.685057471264365,1.3678160919540243,0.7032183908046006,0.40264367816091956
2024-04-27,27.47,17.379999999999978,4.5600000000000325,61.84,31.01,26.63000000000001,17.289999999999992,3.290000000000046,61.65999999999999,31.00999999999996,0.0,0.0,0.0,0.31,0.0,0.057011494252873565,30.909310344827595,31.571149425287352,0.057011494252873565,30.909310344827595,31.571149425287352,15.243218390804598,0.6618390804597731,0.12954022988505748
2024-04-28,27.49,17.379999999999978,3.4000000000000323,61.95,31.08,14.690000000000005,8.259999999999993,2.640000000000046,29.709999999999987,31.07999999999996,0.02,0.0,0.0,0.11,0.07,0.03666666666666667,17.055172413793105,31.51448275862069,0.03666666666666667,17.055172413793105,31.51448275862069,29.64390804597701,14.45931034482759,13.890804597701152
2024-04-29,28.6,17.379999999999978,3.4000000000000323,64.89,31.1,1.9800000000000035,0.819999999999993,0.4000000000000457,4.259999999999986,31.09999999999996,1.11,0.0,0.0,2.94,0.02,1.2308045977011495,3.8790804597701154,32.74528735632184,1.2308045977011495,3.8790804597701154,32.74528735632184,30.31264367816092,28.866206896551727,14.406896551724136
2024-04-30,29.16,17.38999999999998,3.4000000000000323,65.16,33.739999999999995,1.820000000000004,0.0199999999999928,0.0500000000000457,3.729999999999986,33.73999999999996,0.56,0.01,0.0,0.27,2.64,0.5495402298850576,3.7598850574712652,33.2948275862069,0.5495402298850576,3.7598850574712652,33.2948275862069,30.595977011494256,29.534942528735634,0.6687356321839081
2024-05-01,29.47,17.409999999999975,3.420000000000033,65.41,34.2,2.050000000000004,0.0499999999999929,0.0900000000000457,3.949999999999986,28.88999999999996,0.32,0.03,0.05,0.25,0.46,0.2767816091954023,3.669310344827587,33.56241379310345,0.2767816091954023,3.669310344827587,33.56241379310345,31.782528735632187,29.893103448275863,0.3673563218390804
2024-05-02,30.07,17.369999999999976,3.4500000000000326,65.61,34.2,2.660000000000004,0.0499999999999929,0.0800000000000457,4.149999999999986,3.669999999999961,0.64,0.0,0.03,0.2,0.0,0.43643678160919547,2.6344827586206905,33.97172413793104,0.43643678160919547,2.6344827586206905,33.97172413793104,31.685057471264365,31.337241379310342,1.471264367816092
