date,usd_mxn,usd_mxn_lag1,usd_mxn_lag3,usd_mxn_chg_3d,usd_mxn_chg_7d,usd_mxn_ma7,peso_debil_7d
2020-01-08,18.798,18.8852,18.8673,-0.06930000000000192,-0.04720000000000013,18.856585714285718,0
2020-01-09,18.8453,18.798,18.827,0.018299999999999983,-0.027399999999996538,18.85267142857143,0
2020-01-10,18.7732,18.8453,18.8852,-0.11200000000000188,-0.09100000000000108,18.839671428571428,0
2020-01-13,18.8215,18.7732,18.798,0.023500000000002075,-0.060199999999998255,18.831071428571427,0
2020-01-14,18.812,18.8215,18.8453,-0.03330000000000055,-0.05529999999999902,18.82317142857143,0
2020-01-15,18.8077,18.812,18.7732,0.03450000000000131,-0.019300000000001205,18.820414285714286,0
2020-01-16,18.793,18.8077,18.8215,-0.02850000000000108,-0.09220000000000184,18.807242857142857,0
2020-01-17,18.7388,18.793,18.812,-0.07319999999999993,-0.05919999999999703,18.798785714285714,0
2020-01-20,18.6725,18.7388,18.8077,-0.1352000000000011,-0.17280000000000229,18.7741,0
2020-01-21,18.7007,18.6725,18.793,-0.09229999999999805,-0.07249999999999801,18.76374285714286,0
2020-01-22,18.6883,18.7007,18.7388,-0.050499999999999545,-0.13319999999999865,18.744714285714288,0
2020-01-23,18.8018,18.6883,18.6725,0.12930000000000064,-0.010200000000001097,18.743257142857143,1
2020-01-24,18.8313,18.8018,18.7007,0.1305999999999976,0.02359999999999829,18.746628571428573,1
2020-01-27,18.9407,18.8313,18.6883,0.25239999999999796,0.1477000000000004,18.76772857142857,1
2020-01-28,18.8022,18.9407,18.8018,0.00039999999999906777,0.0633999999999979,18.776785714285715,1
2020-01-29,18.7067,18.8022,18.8313,-0.12459999999999738,0.03420000000000201,18.78167142857143,0
2020-01-30,18.7853,18.7067,18.9407,-0.1554000000000002,0.08459999999999823,18.793757142857142,0
2020-01-31,18.9082,18.7853,18.8022,0.10600000000000165,0.2198999999999991,18.825171428571426,1
2020-02-04,18.6797,18.9082,18.7067,-0.027000000000001023,-0.12209999999999965,18.807728571428573,0
2020-02-05,18.6245,18.6797,18.7853,-0.16079999999999828,-0.20679999999999765,18.778185714285716,0
2020-02-06,18.6645,18.6245,18.9082,-0.24370000000000047,-0.27619999999999933,18.738728571428574,0
2020-02-07,18.7763,18.6645,18.6797,0.09659999999999869,-0.025900000000000034,18.735028571428575,1
2020-02-10,18.7653,18.7763,18.6245,0.1407999999999987,0.05859999999999843,18.7434,1
2020-02-11,18.674,18.7653,18.6645,0.009499999999999176,-0.11129999999999995,18.7275,0
2020-02-12,18.6308,18.674,18.7763,-0.1454999999999984,-0.2774000000000001,18.68787142857143,0
2020-02-13,18.6458,18.6308,18.7653,-0.11949999999999861,-0.03389999999999915,18.683028571428572,0
2020-02-14,18.5712,18.6458,18.674,-0.10279999999999845,-0.053300000000000125,18.675414285714286,0
2020-02-17,18.5715,18.5712,18.6308,-0.05930000000000035,-0.09299999999999997,18.662128571428575,0
2020-02-18,18.5952,18.5715,18.6458,-0.050600000000002865,-0.1811000000000007,18.636257142857144,0
2020-02-19,18.591,18.5952,18.5712,0.01980000000000004,-0.1742999999999988,18.61135714285714,0
2020-02-20,18.7992,18.591,18.5715,0.22769999999999868,0.12519999999999953,18.629242857142856,1
2020-02-21,18.9138,18.7992,18.5952,0.3186,0.2829999999999977,18.66967142857143,1
2020-02-24,19.1197,18.9138,18.591,0.5287000000000006,0.47390000000000043,18.73737142857143,1
2020-02-25,19.0878,19.1197,18.7992,0.2886000000000024,0.5166000000000004,18.81117142857143,1
2020-02-26,19.1585,19.0878,18.9138,0.2447000000000017,0.5869999999999997,18.895028571428572,1
2020-02-27,19.3973,19.1585,19.1197,0.2775999999999996,0.8021000000000029,19.009614285714285,1
2020-02-28,19.776,19.3973,19.0878,0.6881999999999984,1.1849999999999987,19.1789,1
2020-03-02,19.6985,19.776,19.1585,0.5399999999999991,0.8993000000000002,19.30737142857143,1
2020-03-03,19.2837,19.6985,19.3973,-0.1136000000000017,0.36990000000000123,19.360214285714285,0
2020-03-04,19.5335,19.2837,19.776,-0.24249999999999972,0.4137999999999984,19.41932857142857,1
2020-03-05,19.8095,19.5335,19.6985,0.11100000000000065,0.7216999999999985,19.52242857142857,1
2020-03-06,20.1623,19.8095,19.2837,0.8785999999999987,1.0037999999999982,19.66582857142857,1
2020-03-09,21.1117,20.1623,19.5335,1.578199999999999,1.7143999999999977,19.910742857142854,1
2020-03-10,21.0267,21.1117,19.8095,1.2172000000000018,1.250700000000002,20.089414285714287,1
2020-03-11,21.213,21.0267,20.1623,1.0507000000000026,1.5145000000000017,20.30577142857143,1
2020-03-12,22.1518,21.213,21.1117,1.0401000000000025,2.868100000000002,20.7155,1
2020-03-13,21.9288,22.1518,21.0267,0.9020999999999972,2.395299999999999,21.057685714285714,1
2020-03-17,23.0573,21.9288,21.213,1.8443000000000005,3.2478000000000016,21.521657142857144,1
2020-03-18,23.9008,23.0573,22.1518,1.7489999999999988,3.738500000000002,22.055728571428574,1
2020-03-19,24.0868,23.9008,21.9288,2.1580000000000013,2.975100000000001,22.48074285714286,1
2020-03-20,24.1113,24.0868,23.0573,1.0539999999999985,3.0845999999999982,22.9214,1
2020-03-23,25.0782,24.1113,23.9008,1.1773999999999987,3.865199999999998,23.47357142857143,1
2020-03-24,25.1185,25.0782,24.0868,1.0317000000000007,2.9666999999999994,23.897385714285715,1
2020-03-25,24.2948,25.1185,24.1113,0.18349999999999866,2.3659999999999997,24.235385714285712,1
2020-03-26,23.097,24.2948,25.0782,-1.9811999999999976,0.039699999999999847,24.24105714285714,0
2020-03-27,23.5122,23.097,25.1185,-1.606300000000001,-0.3886000000000003,24.185542857142856,0
2020-03-30,24.2853,23.5122,24.2948,-0.009499999999999176,0.19849999999999923,24.2139,1
2020-03-31,23.4847,24.2853,23.097,0.3876999999999988,-0.6265999999999998,24.124385714285715,0
2020-04-01,24.4918,23.4847,23.5122,0.9796000000000014,-0.5863999999999976,24.040614285714287,1
2020-04-02,24.1087,24.4918,24.2853,-0.17660000000000053,-1.009800000000002,23.89635714285714,1
2020-04-03,24.6938,24.1087,23.4847,1.2090999999999994,0.3990000000000009,23.953357142857147,1
2020-04-06,24.6895,24.6938,24.4918,0.19769999999999754,1.5924999999999976,24.180857142857143,1
2020-04-07,24.0388,24.6895,24.1087,-0.06990000000000052,0.5265999999999984,24.256085714285714,0
2020-04-08,24.0925,24.0388,24.6938,-0.6012999999999984,-0.1927999999999983,24.228542857142855,0
2020-04-13,23.7427,24.0925,24.6895,-0.9467999999999996,0.2579999999999991,24.2654,0
2020-04-14,23.5645,23.7427,24.0388,-0.4742999999999995,-0.9273000000000025,24.13292857142857,0
2020-04-15,24.1155,23.5645,24.0925,0.022999999999999687,0.006800000000001916,24.1339,0
2020-04-16,24.2098,24.1155,23.7427,0.46710000000000207,-0.4839999999999982,24.06475714285714,1
2020-04-17,23.9012,24.2098,23.5645,0.33670000000000044,-0.7882999999999996,23.95214285714286,0
